0.03441,0.034434,0.034229,0.017856,0.0099469,0.010303,0.015569,0.0054992
0.036045,0.036069,0.035859,0.018707,0.010179,0.010528,0.015996,0.0056519
0.037727,0.037751,0.037536,0.019584,0.010412,0.010753,0.016427,0.0058062
0.039457,0.039482,0.03926,0.020485,0.010646,0.010979,0.016862,0.0059615
0.041235,0.04126,0.041033,0.021411,0.010882,0.011205,0.0173,0.0061183
0.043061,0.043087,0.042855,0.022363,0.01112,0.011431,0.017742,0.0062762
0.044937,0.044963,0.044725,0.02334,0.011359,0.011658,0.018186,0.0064354
0.046862,0.046888,0.046645,0.024343,0.011599,0.011886,0.018634,0.0065957
0.048837,0.048863,0.048614,0.025373,0.011841,0.012113,0.019086,0.0067573
0.050863,0.050888,0.050634,0.026428,0.012085,0.012341,0.01954,0.0069198
0.052939,0.052964,0.052704,0.02751,0.012329,0.012569,0.019997,0.0070836
0.055065,0.055091,0.054825,0.028619,0.012575,0.012797,0.020457,0.0072483
0.057244,0.05727,0.056998,0.029754,0.012822,0.013025,0.02092,0.0074142
0.059474,0.059499,0.059222,0.030917,0.013071,0.013253,0.021386,0.007581
0.061756,0.061781,0.061498,0.032107,0.013321,0.013481,0.021854,0.0077489
0.06409,0.064116,0.063826,0.033324,0.013572,0.013709,0.022325,0.0079176
0.066477,0.066502,0.066207,0.034568,0.013824,0.013936,0.022799,0.0080874
0.068917,0.068942,0.068642,0.035841,0.014078,0.014164,0.023275,0.0082579
0.071411,0.071435,0.071129,0.037141,0.014333,0.014391,0.023753,0.0084294
0.073958,0.073982,0.07367,0.038469,0.014589,0.014618,0.024233,0.0086017
0.076559,0.076583,0.076265,0.039826,0.014846,0.014845,0.024716,0.0087748
0.079214,0.079237,0.078914,0.041211,0.015105,0.015071,0.025201,0.0089487
0.081924,0.081946,0.081617,0.042624,0.015365,0.015297,0.025688,0.0091234
0.084688,0.08471,0.084375,0.044066,0.015625,0.015522,0.026177,0.0092988
0.087508,0.087529,0.087188,0.045537,0.015887,0.015746,0.026668,0.0094749
0.090382,0.090403,0.090056,0.047037,0.01615,0.01597,0.027161,0.0096517
0.093312,0.093332,0.09298,0.048565,0.016414,0.016194,0.027655,0.0098292
0.096298,0.096317,0.095959,0.050123,0.01668,0.016416,0.028151,0.010007
0.09934,0.099358,0.098994,0.05171,0.016946,0.016638,0.028649,0.010186
0.10244,0.10245,0.10209,0.053326,0.017213,0.016859,0.029148,0.010365
0.10559,0.10561,0.10523,0.054972,0.017482,0.01708,0.029649,0.010545
0.1088,0.10882,0.10844,0.056648,0.017751,0.017299,0.030151,0.010725
0.11207,0.11208,0.1117,0.058353,0.018021,0.017517,0.030655,0.010906
0.11539,0.11541,0.11502,0.060087,0.018293,0.017735,0.031159,0.011087
0.11878,0.11879,0.11839,0.061852,0.018565,0.017951,0.031665,0.011269
0.12221,0.12222,0.12182,0.063647,0.018838,0.018166,0.032172,0.011451
0.12571,0.12572,0.12531,0.065471,0.019112,0.01838,0.03268,0.011634
0.12926,0.12927,0.12886,0.067326,0.019387,0.018593,0.03319,0.011817
0.13287,0.13288,0.13246,0.069211,0.019664,0.018804,0.0337,0.012
0.13654,0.13655,0.13612,0.071126,0.01994,0.019014,0.03421,0.012184
0.14027,0.14027,0.13984,0.073071,0.020218,0.019223,0.034722,0.012367
0.14406,0.14406,0.14362,0.075047,0.020497,0.019431,0.035234,0.012552
0.1479,0.1479,0.14746,0.077053,0.020776,0.019637,0.035747,0.012736
0.1518,0.1518,0.15135,0.07909,0.021057,0.019841,0.036261,0.012921
0.15576,0.15575,0.1553,0.081157,0.021338,0.020044,0.036775,0.013105
0.15978,0.15977,0.15931,0.083255,0.02162,0.020246,0.037289,0.01329
0.16385,0.16384,0.16338,0.085383,0.021903,0.020446,0.037804,0.013476
0.16799,0.16797,0.16751,0.087542,0.022186,0.020644,0.038319,0.013661
0.17218,0.17217,0.1717,0.089732,0.02247,0.02084,0.038835,0.013846
0.17644,0.17642,0.17594,0.091952,0.022755,0.021035,0.03935,0.014032
0.18075,0.18072,0.18024,0.094203,0.023041,0.021228,0.039866,0.014217
0.18512,0.18509,0.18461,0.096485,0.023327,0.021419,0.040382,0.014403
0.18954,0.18952,0.18903,0.098797,0.023614,0.021608,0.040898,0.014588
0.19403,0.194,0.19351,0.10114,0.023902,0.021795,0.041413,0.014774
0.19858,0.19854,0.19804,0.10351,0.02419,0.02198,0.041929,0.01496
0.20318,0.20314,0.20264,0.10592,0.024479,0.022164,0.042444,0.015145
0.20785,0.2078,0.2073,0.10835,0.024769,0.022345,0.042959,0.01533
0.21257,0.21252,0.21201,0.11082,0.025059,0.022524,0.043474,0.015516
0.21735,0.2173,0.21678,0.11332,0.02535,0.022701,0.043988,0.015701
0.22219,0.22214,0.22162,0.11585,0.025641,0.022875,0.044502,0.015886
0.22709,0.22703,0.22651,0.1184,0.025933,0.023048,0.045016,0.016071
0.23205,0.23199,0.23146,0.12099,0.026225,0.023218,0.045529,0.016256
0.23706,0.237,0.23647,0.12361,0.026518,0.023386,0.046041,0.01644
0.24214,0.24207,0.24153,0.12626,0.026812,0.023552,0.046553,0.016624
0.24727,0.2472,0.24666,0.12895,0.027106,0.023715,0.047064,0.016808
0.25246,0.25239,0.25184,0.13166,0.0274,0.023876,0.047574,0.016992
0.25771,0.25763,0.25708,0.1344,0.027695,0.024034,0.048083,0.017175
0.26302,0.26294,0.26238,0.13717,0.02799,0.02419,0.048591,0.017359
0.26839,0.2683,0.26774,0.13998,0.028285,0.024344,0.049099,0.017541
0.27382,0.27372,0.27316,0.14281,0.028581,0.024495,0.049605,0.017724
0.2793,0.2792,0.27863,0.14568,0.028877,0.024643,0.05011,0.017906
0.28484,0.28473,0.28417,0.14857,0.029174,0.024788,0.050615,0.018088
0.29044,0.29033,0.28976,0.15149,0.029471,0.024931,0.051117,0.018269
0.2961,0.29598,0.29541,0.15445,0.029768,0.025072,0.051619,0.01845
0.30181,0.30169,0.30111,0.15744,0.030065,0.025209,0.05212,0.01863
0.30758,0.30745,0.30687,0.16045,0.030363,0.025344,0.052619,0.01881
0.31341,0.31328,0.3127,0.1635,0.030661,0.025476,0.053116,0.01899
0.3193,0.31916,0.31857,0.16657,0.030959,0.025605,0.053613,0.019168
0.32524,0.3251,0.32451,0.16968,0.031257,0.025732,0.054107,0.019347
0.33125,0.33109,0.3305,0.17281,0.031555,0.025855,0.054601,0.019525
0.3373,0.33714,0.33655,0.17598,0.031854,0.025976,0.055092,0.019702
0.34342,0.34325,0.34266,0.17917,0.032153,0.026093,0.055582,0.019879
0.34959,0.34941,0.34882,0.1824,0.032451,0.026208,0.05607,0.020055
0.35581,0.35563,0.35503,0.18565,0.03275,0.02632,0.056557,0.02023
0.3621,0.36191,0.36131,0.18893,0.033049,0.026428,0.057041,0.020405
0.36844,0.36824,0.36764,0.19225,0.033348,0.026534,0.057524,0.020579
0.37483,0.37463,0.37402,0.19559,0.033647,0.026636,0.058005,0.020753
0.38128,0.38107,0.38047,0.19896,0.033945,0.026736,0.058484,0.020925
0.38779,0.38757,0.38696,0.20236,0.034244,0.026832,0.058961,0.021098
0.39435,0.39412,0.39351,0.20579,0.034543,0.026925,0.059435,0.021269
0.40096,0.40073,0.40012,0.20924,0.034841,0.027015,0.059908,0.021439
0.40763,0.40739,0.40678,0.21273,0.03514,0.027102,0.060379,0.021609
0.41436,0.41411,0.4135,0.21624,0.035438,0.027185,0.060847,0.021778
0.42114,0.42088,0.42027,0.21978,0.035736,0.027266,0.061313,0.021947
0.42797,0.4277,0.42709,0.22336,0.036034,0.027343,0.061777,0.022114
0.43486,0.43458,0.43397,0.22695,0.036331,0.027417,0.062238,0.022281
0.4418,0.44151,0.4409,0.23058,0.036629,0.027487,0.062697,0.022446
0.44879,0.4485,0.44788,0.23424,0.036926,0.027554,0.063154,0.022611
0.45584,0.45553,0.45492,0.23792,0.037222,0.027618,0.063608,0.022775
0.46294,0.46262,0.46201,0.24163,0.037519,0.027679,0.06406,0.022939
0.47009,0.46977,0.46915,0.24537,0.037815,0.027736,0.064509,0.023101
0.47729,0.47696,0.47634,0.24913,0.03811,0.02779,0.064955,0.023262
0.48454,0.4842,0.48359,0.25292,0.038405,0.02784,0.065399,0.023422
0.49185,0.4915,0.49088,0.25674,0.0387,0.027887,0.06584,0.023582
0.49921,0.49885,0.49823,0.26059,0.038994,0.02793,0.066279,0.02374
0.50662,0.50625,0.50563,0.26446,0.039288,0.02797,0.066714,0.023898
0.51408,0.5137,0.51308,0.26836,0.039581,0.028007,0.067147,0.024054
0.52159,0.5212,0.52058,0.27228,0.039873,0.02804,0.067577,0.02421
0.52915,0.52875,0.52813,0.27623,0.040165,0.02807,0.068004,0.024364
0.53676,0.53635,0.53573,0.28021,0.040456,0.028096,0.068428,0.024517
0.54442,0.54399,0.54338,0.28422,0.040747,0.028118,0.068849,0.024669
0.55213,0.55169,0.55108,0.28824,0.041037,0.028138,0.069267,0.024821
0.55988,0.55944,0.55883,0.2923,0.041326,0.028153,0.069682,0.024971
0.56769,0.56723,0.56662,0.29638,0.041614,0.028165,0.070094,0.02512
0.57554,0.57507,0.57447,0.30048,0.041902,0.028174,0.070503,0.025268
0.58344,0.58296,0.58236,0.30461,0.042189,0.028179,0.070909,0.025414
0.59139,0.5909,0.5903,0.30877,0.042475,0.02818,0.071311,0.02556
0.59939,0.59888,0.59828,0.31295,0.042759,0.028178,0.07171,0.025704
0.60743,0.60691,0.60632,0.31715,0.043044,0.028173,0.072106,0.025848
0.61552,0.61499,0.61439,0.32138,0.043327,0.028164,0.072499,0.02599
0.62365,0.62311,0.62252,0.32563,0.043609,0.028151,0.072888,0.026131
0.63183,0.63128,0.63069,0.32991,0.04389,0.028135,0.073274,0.02627
0.64006,0.63949,0.6389,0.33421,0.04417,0.028115,0.073657,0.026409
0.64833,0.64775,0.64717,0.33853,0.044449,0.028091,0.074035,0.026546
0.65664,0.65605,0.65547,0.34288,0.044727,0.028064,0.074411,0.026682
0.665,0.6644,0.66382,0.34725,0.045003,0.028034,0.074783,0.026817
0.6734,0.67279,0.67221,0.35164,0.045279,0.028,0.075151,0.02695
0.68185,0.68122,0.68065,0.35606,0.045553,0.027962,0.075516,0.027082
0.69034,0.6897,0.68913,0.3605,0.045826,0.027921,0.075877,0.027213
0.69887,0.69821,0.69765,0.36496,0.046098,0.027876,0.076235,0.027342
0.70744,0.70677,0.70621,0.36944,0.046368,0.027827,0.076589,0.027471
0.71606,0.71537,0.71481,0.37394,0.046637,0.027776,0.076939,0.027598
0.72471,0.72402,0.72346,0.37847,0.046905,0.02772,0.077285,0.027723
0.73341,0.7327,0.73215,0.38301,0.047171,0.027661,0.077628,0.027847
0.74215,0.74142,0.74087,0.38758,0.047436,0.027599,0.077966,0.02797
0.75092,0.75018,0.74964,0.39217,0.047699,0.027533,0.078301,0.028092
0.75974,0.75899,0.75845,0.39678,0.047961,0.027463,0.078632,0.028212
0.7686,0.76783,0.76729,0.40141,0.048221,0.02739,0.078959,0.02833
0.77749,0.77671,0.77618,0.40606,0.048479,0.027314,0.079283,0.028447
0.78642,0.78563,0.7851,0.41073,0.048736,0.027234,0.079602,0.028563
0.79539,0.79458,0.79406,0.41542,0.048992,0.02715,0.079917,0.028678
0.8044,0.80357,0.80306,0.42013,0.049245,0.027063,0.080228,0.028791
0.81344,0.8126,0.8121,0.42486,0.049497,0.026973,0.080536,0.028902
0.82253,0.82167,0.82117,0.42961,0.049747,0.026879,0.080839,0.029012
0.83164,0.83077,0.83027,0.43438,0.049995,0.026782,0.081138,0.029121
0.8408,0.83991,0.83942,0.43916,0.050242,0.026681,0.081433,0.029228
0.84998,0.84908,0.8486,0.44397,0.050486,0.026577,0.081723,0.029334
0.85921,0.85829,0.85781,0.44879,0.050729,0.02647,0.08201,0.029438
0.86846,0.86753,0.86706,0.45363,0.05097,0.026359,0.082292,0.02954
0.87775,0.8768,0.87634,0.45849,0.051208,0.026245,0.082571,0.029641
0.88708,0.88611,0.88565,0.46336,0.051445,0.026128,0.082845,0.029741
0.89643,0.89545,0.895,0.46826,0.051679,0.026007,0.083114,0.029839
0.90582,0.90482,0.90438,0.47317,0.051912,0.025883,0.08338,0.029936
0.91524,0.91423,0.91379,0.47809,0.052142,0.025756,0.083641,0.030031
0.92469,0.92366,0.92323,0.48304,0.052371,0.025626,0.083898,0.030124
0.93417,0.93313,0.9327,0.48799,0.052597,0.025492,0.08415,0.030216
0.94369,0.94262,0.9422,0.49297,0.05282,0.025355,0.084398,0.030306
0.95323,0.95215,0.95174,0.49796,0.053042,0.025215,0.084642,0.030395
0.9628,0.96171,0.9613,0.50297,0.053261,0.025072,0.084881,0.030482
0.9724,0.97129,0.97089,0.50799,0.053478,0.024926,0.085116,0.030567
0.98203,0.9809,0.98051,0.51302,0.053693,0.024777,0.085346,0.030651
0.99168,0.99054,0.99016,0.51807,0.053905,0.024624,0.085572,0.030734
1.0014,1.0002,0.99983,0.52314,0.054115,0.024469,0.085793,0.030814
1.0111,1.0099,1.0095,0.52822,0.054322,0.02431,0.08601,0.030894
1.0208,1.0196,1.0193,0.53331,0.054527,0.024149,0.086222,0.030971
1.0306,1.0294,1.029,0.53841,0.054729,0.023985,0.08643,0.031047
1.0404,1.0391,1.0388,0.54353,0.054929,0.023817,0.086633,0.031121
1.0502,1.0489,1.0486,0.54867,0.055126,0.023647,0.086832,0.031194
1.06,1.0588,1.0584,0.55381,0.05532,0.023474,0.087026,0.031264
1.0699,1.0686,1.0683,0.55897,0.055512,0.023298,0.087215,0.031334
1.0798,1.0785,1.0782,0.56414,0.055701,0.02312,0.0874,0.031401
1.0897,1.0884,1.0881,0.56932,0.055887,0.022938,0.08758,0.031467
1.0996,1.0983,1.098,0.57451,0.056071,0.022754,0.087756,0.031531
1.1095,1.1082,1.1079,0.57972,0.056251,0.022567,0.087926,0.031594
1.1195,1.1181,1.1179,0.58493,0.056429,0.022378,0.088093,0.031655
1.1295,1.1281,1.1279,0.59016,0.056604,0.022185,0.088254,0.031714
1.1395,1.1381,1.1379,0.5954,0.056776,0.021991,0.088411,0.031772
1.1496,1.1481,1.1479,0.60065,0.056946,0.021793,0.088563,0.031827
1.1596,1.1582,1.1579,0.6059,0.057112,0.021593,0.08871,0.031881
1.1697,1.1682,1.168,0.61117,0.057275,0.021391,0.088852,0.031934
1.1798,1.1783,1.1781,0.61645,0.057435,0.021186,0.08899,0.031984
1.1899,1.1884,1.1882,0.62173,0.057593,0.020979,0.089123,0.032033
1.2,1.1985,1.1983,0.62703,0.057747,0.020769,0.089251,0.032081
1.2101,1.2086,1.2084,0.63233,0.057898,0.020557,0.089374,0.032126
1.2203,1.2187,1.2185,0.63764,0.058045,0.020343,0.089493,0.03217
1.2304,1.2289,1.2287,0.64296,0.05819,0.020127,0.089606,0.032212
1.2406,1.239,1.2389,0.64829,0.058332,0.019908,0.089715,0.032252
1.2508,1.2492,1.2491,0.65362,0.05847,0.019687,0.089819,0.032291
1.261,1.2594,1.2593,0.65896,0.058605,0.019464,0.089918,0.032327
1.2712,1.2696,1.2695,0.66431,0.058737,0.019239,0.090013,0.032363
1.2815,1.2798,1.2797,0.66967,0.058865,0.019012,0.090102,0.032396
1.2917,1.2901,1.29,0.67503,0.05899,0.018783,0.090187,0.032427
1.302,1.3003,1.3002,0.6804,0.059112,0.018551,0.090266,0.032457
1.3123,1.3106,1.3105,0.68577,0.05923,0.018318,0.090341,0.032485
1.3225,1.3208,1.3207,0.69115,0.059345,0.018083,0.090411,0.032512
1.3328,1.3311,1.331,0.69653,0.059456,0.017847,0.090476,0.032536
1.3431,1.3414,1.3413,0.70192,0.059564,0.017608,0.090536,0.032559
1.3534,1.3517,1.3516,0.70731,0.059668,0.017368,0.090592,0.03258
1.3637,1.362,1.3619,0.71271,0.059769,0.017126,0.090642,0.032599
1.3741,1.3723,1.3722,0.71811,0.059867,0.016882,0.090687,0.032617
1.3844,1.3826,1.3826,0.72351,0.05996,0.016637,0.090728,0.032632
1.3947,1.3929,1.3929,0.72892,0.060051,0.01639,0.090763,0.032646
1.4051,1.4032,1.4032,0.73433,0.060137,0.016142,0.090794,0.032658
